campus,category,class_modality_categories,class_participation_contrib_prcnt,classroom,course_title,credits,eligible_year,exam_contrib_prcnt,instructor,level,main_language,others_contrib_prcnt,papers_contrib_prcnt,school,term_day_period,types_of_lesson,url,year
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,,Seminar in English Language and Literature I-2 P,2,3,,"MCEOWN, Maya",Final stage advanced-level undergraduate,English,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B162025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,,Seminar in English Language and Literature I-2 M,2,3,,"NIJIBAYASHI, Kei",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B132025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),70,,Seminar in English Language and Literature I-2 Q,2,3,0,"ORII, Mamiko",Final stage advanced-level undergraduate,Japanese,30,0,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B172025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,,Seminar in English Language and Literature I-2 O,2,3,,"POPPE, Clemens Pieter",Final stage advanced-level undergraduate,Japanese,100,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B152025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,,Seminar in English Language and Literature I-2 N,2,3,,"KUWAKO, Toshio",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B142025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[Online] Realtime Streaming,,,Seminar in English Language and Literature I-2 K,2,3,,"YOSHIDA, Masayuki",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B112025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),70,,Seminar in English Language and Literature I-2 I,2,3,,"TSUTSUI, Mizuki",Final stage advanced-level undergraduate,Japanese,,30,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Wed', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B092025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),70,,Seminar in English Language and Literature I-2 G,2,3,,"TANOKUCHI, Shogo",Final stage advanced-level undergraduate,Japanese,,30,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B072025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],100,,Seminar in English Language and Literature I-2 J,2,3,,"KUNO, Masakazu",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B102025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,,Seminar in English Language and Literature I-2 H,2,3,,"OGA BALDWIN, William L. Q.",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B082025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,,Seminar in English Language and Literature I-2 F,2,3,,"HARADA, Tetsuo",Final stage advanced-level undergraduate,English,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B062025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,,Seminar in English Language and Literature I-2 D,2,3,,"SHINKAWA, Seiji",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B042025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),40,,Seminar in English Language and Literature I-2 L,2,3,,"SAWAKI, Yasuyo",Final stage advanced-level undergraduate,Japanese,,60,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B122025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,,Seminar in English Language and Literature I-2 A,2,3,,"KIMURA, Daisuke",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Wed', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B012025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,,Seminar in English Language and Literature I-2 E,2,3,,"NISHINO, Noriko",Final stage advanced-level undergraduate,Japanese,50,50,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B052025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,,Seminar in English Language and Literature I-2 B,2,3,,"SASAKI, Miyuki",Final stage advanced-level undergraduate,Japanese/English,,,School of Education,"{'terms': [{'season': 'Fall', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443B022025150300443B15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,7-203,Seminar in English Language and Literature I-1 T,2,3,,"MIYOSHI, Riki",Final stage advanced-level undergraduate,Japanese/English,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Wed', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A202025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,6-315,Seminar in English Language and Literature I-1 R,2,3,,"BACKHAUS, Peter",Final stage advanced-level undergraduate,English,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '5', 'start_time': 5, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A182025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,16-820,Seminar in English Language and Literature I-1 P,2,3,,"MCEOWN, Maya",Final stage advanced-level undergraduate,English,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A162025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],70,7-209,Seminar in English Language and Literature I-1 S,2,3,,"SAKUMA, Yuri",Final stage advanced-level undergraduate,Japanese,,30,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Wed', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A192025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,16-825研修室,Seminar in English Language and Literature I-1 N,2,3,,"KUWAKO, Toshio",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A142025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,16-709（演習室）,Seminar in English Language and Literature I-1 M,2,3,,"NIJIBAYASHI, Kei",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A132025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),70,16-708,Seminar in English Language and Literature I-1 Q,2,3,0,"ORII, Mamiko",Final stage advanced-level undergraduate,Japanese,30,0,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A172025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,16-612,Seminar in English Language and Literature I-1 O,2,3,,"POPPE, Clemens Pieter",Final stage advanced-level undergraduate,Japanese,100,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '2', 'start_time': 2, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A152025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[Online] Realtime Streaming,,16-708,Seminar in English Language and Literature I-1 K,2,3,,"YOSHIDA, Masayuki",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A112025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),60,16-410,Seminar in English Language and Literature I-1 I,2,3,,"TSUTSUI, Mizuki",Final stage advanced-level undergraduate,Japanese,,40,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Wed', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A092025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],100,16-712（演習室）,Seminar in English Language and Literature I-1 J,2,3,,"KUNO, Masakazu",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A102025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),70,16-306,Seminar in English Language and Literature I-1 G,2,3,,"TANOKUCHI, Shogo",Final stage advanced-level undergraduate,Japanese,,30,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A072025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),40,16-304,Seminar in English Language and Literature I-1 L,2,3,,"SAWAKI, Yasuyo",Final stage advanced-level undergraduate,Japanese,,60,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Mon', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A122025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus],,16-610,Seminar in English Language and Literature I-1 H,2,3,,"OGA BALDWIN, William L. Q.",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Thur', 'period': '3', 'start_time': 3, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A082025150300443A15&pLng=en,2025
Waseda,English Language and Literature,[On-campus] Hybrid (over 50% of classes on-campus),,16-709（演習室）,Seminar in English Language and Literature I-1 D,2,3,,"SHINKAWA, Seiji",Final stage advanced-level undergraduate,Japanese,,,School of Education,"{'terms': [{'season': 'Spring', 'session': 'Semester', 'position': 1}], 'schedule': [{'seq': 1, 'day': 'Fri', 'period': '4', 'start_time': 4, 'end_time': None, 'note': None}], 'is_intensive': False}",Seminar,https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=150300443A042025150300443A15&pLng=en,2025
